"","gutenberg_id","text"
"4347",1661,"examination traces of blood were to be seen upon the windowsill ,"
"4348",1661,"and several scattered drops were visible upon the wooden floor of"
"4349",1661,"the bedroom . thrust away behind a curtain in the front room were"
"4350",1661,"all the clothes of mister neville st . clair , with the exception of"
"4351",1661,"his coat . his boots , his socks , his hat , and his watch all were"
"4352",1661,"there . there were no signs of violence upon any of these"
"4353",1661,"garments , and there were no other traces of mister neville st ."
"4354",1661,"clair . out of the window he must apparently have gone for no"
"4355",1661,"other exit could be discovered , and the ominous bloodstains upon"
"4356",1661,"the sill gave little promise that he could save himself by"
"4357",1661,"swimming , for the tide was at its very highest at the moment of"
"4358",1661,"the tragedy ."
"4359",1661,"and now as to the villains who seemed to be immediately"
"4360",1661,"implicated in the matter . the lascar was known to be a man of the"
"4361",1661,"vilest antecedents , but as , by mistress st . clairs story , he was"
"4362",1661,"known to have been at the foot of the stair within a very few"
"4363",1661,"seconds of her husbands appearance at the window , he could"
"4364",1661,"hardly have been more than an accessory to the crime . his defence"
"4365",1661,"was one of absolute ignorance , and he protested that he had no"
"4366",1661,"knowledge as to the doings of hugh boone , his lodger , and that he"
"4367",1661,"could not account in any way for the presence of the missing"
"4368",1661,"gentlemans clothes ."
"4369",1661,"so much for the lascar manager . now for the sinister cripple who"
"4370",1661,"lives upon the second floor of the opium den , and who was"
"4371",1661,"certainly the last human being whose eyes rested upon neville st ."
"4372",1661,"clair . his name is hugh boone , and his hideous face is one which"
"4373",1661,"is familiar to every man who goes much to the city . he is a"
"4374",1661,"professional beggar , though in order to avoid the police"
"4375",1661,"regulations he pretends to a small trade in wax vestas . some"
"4376",1661,"little distance down threadneedle street , upon the lefthand"
"4377",1661,"side , there is , as you may have remarked , a small angle in the"
"4378",1661,"wall . here it is that this creature takes his daily seat ,"
"4379",1661,"crosslegged with his tiny stock of matches on his lap , and as he"
"4380",1661,"is a piteous spectacle a small rain of charity descends into the"
"4381",1661,"greasy leather cap which lies upon the pavement beside him . i"
"4382",1661,"have watched the fellow more than once before ever i thought of"
"4383",1661,"making his professional acquaintance , and i have been surprised"
"4384",1661,"at the harvest which he has reaped in a short time . his"
"4385",1661,"appearance , you see , is so remarkable that no one can pass him"
"4386",1661,"without observing him . a shock of orange hair , a pale face"
"4387",1661,"disfigured by a horrible scar , which , by its contraction , has"
"4388",1661,"turned up the outer edge of his upper lip , a bulldog chin , and a"
"4389",1661,"pair of very penetrating dark eyes , which present a singular"
"4390",1661,"contrast to the colour of his hair , all mark him out from amid"
"4391",1661,"the common crowd of mendicants and so , too , does his wit , for he"
"4392",1661,"is ever ready with a reply to any piece of chaff which may be"
"4393",1661,"thrown at him by the passersby . this is the man whom we now"
"4394",1661,"learn to have been the lodger at the opium den , and to have been"
"4395",1661,"the last man to see the gentleman of whom we are in quest ."
"4396",1661,"but a cripple ! said i . what could he have done singlehanded"
"4397",1661,"against a man in the prime of life"
"4398",1661,"he is a cripple in the sense that he walks with a limp but in"
"4399",1661,"other respects he appears to be a powerful and wellnurtured man ."
"4400",1661,"surely your medical experience would tell you , watson , that"
"4401",1661,"weakness in one limb is often compensated for by exceptional"
"4402",1661,"strength in the others ."
"4403",1661,"pray continue your narrative ."
"4404",1661,"mistress st . clair had fainted at the sight of the blood upon the"
"4405",1661,"window , and she was escorted home in a cab by the police , as her"
"4406",1661,"presence could be of no help to them in their investigations ."
"4407",1661,"inspector barton , who had charge of the case , made a very careful"
"4408",1661,"examination of the premises , but without finding anything which"
"4409",1661,"threw any light upon the matter . one mistake had been made in not"
"4410",1661,"arresting boone instantly , as he was allowed some few minutes"
"4411",1661,"during which he might have communicated with his friend the"
"4412",1661,"lascar , but this fault was soon remedied , and he was seized and"
"4413",1661,"searched , without anything being found which could incriminate"
"4414",1661,"him . there were , it is true , some bloodstains upon his right"
"4415",1661,"shirtsleeve , but he pointed to his ringfinger , which had been"
"4416",1661,"cut near the nail , and explained that the bleeding came from"
"4417",1661,"there , adding that he had been to the window not long before , and"
"4418",1661,"that the stains which had been observed there came doubtless from"
"4419",1661,"the same source . he denied strenuously having ever seen mister"
"4420",1661,"neville st . clair and swore that the presence of the clothes in"
"4421",1661,"his room was as much a mystery to him as to the police . as to"
"4422",1661,"mistress st . clairs assertion that she had actually seen her husband"
"4423",1661,"at the window , he declared that she must have been either mad or"
"4424",1661,"dreaming . he was removed , loudly protesting , to the"
"4425",1661,"policestation , while the inspector remained upon the premises in"
"4426",1661,"the hope that the ebbing tide might afford some fresh clue ."
"4427",1661,"and it did , though they hardly found upon the mudbank what they"
"4428",1661,"had feared to find . it was neville st . clairs coat , and not"
"4429",1661,"neville st . clair , which lay uncovered as the tide receded . and"
"4430",1661,"what do you think they found in the pockets"
"4431",1661,"i cannot imagine ."
"4432",1661,"no , i dont think you would guess . every pocket stuffed with"
"4433",1661,"pennies and halfpennies pennies and halfpennies . it"
"4434",1661,"was no wonder that it had not been swept away by the tide . but a"
"4435",1661,"human body is a different matter . there is a fierce eddy between"
"4436",1661,"the wharf and the house . it seemed likely enough that the"
"4437",1661,"weighted coat had remained when the stripped body had been sucked"
"4438",1661,"away into the river ."
"4439",1661,"but i understand that all the other clothes were found in the"
"4440",1661,"room . would the body be dressed in a coat alone"
"4441",1661,"no , sir , but the facts might be met speciously enough . suppose"
"4442",1661,"that this man boone had thrust neville st . clair through the"
"4443",1661,"window , there is no human eye which could have seen the deed ."
"4444",1661,"what would he do then it would of course instantly strike him"
"4445",1661,"that he must get rid of the telltale garments . he would seize"
"4446",1661,"the coat , then , and be in the act of throwing it out , when it"
"4447",1661,"would occur to him that it would swim and not sink . he has little"
"4448",1661,"time , for he has heard the scuffle downstairs when the wife tried"
"4449",1661,"to force her way up , and perhaps he has already heard from his"
"4450",1661,"lascar confederate that the police are hurrying up the street ."
"4451",1661,"there is not an instant to be lost . he rushes to some secret"
"4452",1661,"hoard , where he has accumulated the fruits of his beggary , and he"
"4453",1661,"stuffs all the coins upon which he can lay his hands into the"
"4454",1661,"pockets to make sure of the coats sinking . he throws it out , and"
"4455",1661,"would have done the same with the other garments had not he heard"
"4456",1661,"the rush of steps below , and only just had time to close the"
"4457",1661,"window when the police appeared ."
"4458",1661,"it certainly sounds feasible ."
"4459",1661,"well , we will take it as a working hypothesis for want of a"
"4460",1661,"better . boone , as i have told you , was arrested and taken to the"
"4461",1661,"station , but it could not be shown that there had ever before"
"4462",1661,"been anything against him . he had for years been known as a"
"4463",1661,"professional beggar , but his life appeared to have been a very"
"4464",1661,"quiet and innocent one . there the matter stands at present , and"
"4465",1661,"the questions which have to be solved what neville st . clair was"
"4466",1661,"doing in the opium den , what happened to him when there , where is"
"4467",1661,"he now , and what hugh boone had to do with his disappearance are"
"4468",1661,"all as far from a solution as ever . i confess that i cannot"
"4469",1661,"recall any case within my experience which looked at the first"
"4470",1661,"glance so simple and yet which presented such difficulties ."
"4471",1661,"while sherlock holmes had been detailing this singular series of"
"4472",1661,"events , we had been whirling through the outskirts of the great"
"4473",1661,"town until the last straggling houses had been left behind , and"
"4474",1661,"we rattled along with a country hedge upon either side of us ."
"4475",1661,"just as he finished , however , we drove through two scattered"
"4476",1661,"villages , where a few lights still glimmered in the windows ."
"4477",1661,"we are on the outskirts of lee , said my companion . we have"
"4478",1661,"touched on three english counties in our short drive , starting in"
"4479",1661,"middlesex , passing over an angle of surrey , and ending in kent ."
"4480",1661,"see that light among the trees that is the cedars , and beside"
"4481",1661,"that lamp sits a woman whose anxious ears have already , i have"
"4482",1661,"little doubt , caught the clink of our horses feet ."
"4483",1661,"but why are you not conducting the case from baker street i"
"4484",1661,"asked ."
"4485",1661,"because there are many inquiries which must be made out here ."
"4486",1661,"mistress st . clair has most kindly put two rooms at my disposal , and"
"4487",1661,"you may rest assured that she will have nothing but a welcome for"
"4488",1661,"my friend and colleague . i hate to meet her , watson , when i have"
"4489",1661,"no news of her husband . here we are . whoa , there , whoa !"
"4490",1661,"we had pulled up in front of a large villa which stood within its"
"4491",1661,"own grounds . a stableboy had run out to the horses head , and"
"4492",1661,"springing down , i followed holmes up the small , winding"
"4493",1661,"graveldrive which led to the house . as we approached , the door"
"4494",1661,"flew open , and a little blonde woman stood in the opening , clad"
"4495",1661,"in some sort of light mousseline de soie , with a touch of fluffy"
"4496",1661,"pink chiffon at her neck and wrists . she stood with her figure"
"4497",1661,"outlined against the flood of light , one hand upon the door , one"
"4498",1661,"halfraised in her eagerness , her body slightly bent , her head"
"4499",1661,"and face protruded , with eager eyes and parted lips , a standing"
"4500",1661,"question ."
"4501",1661,"well she cried , well and then , seeing that there were two"
"4502",1661,"of us , she gave a cry of hope which sank into a groan as she saw"
"4503",1661,"that my companion shook his head and shrugged his shoulders ."
"4504",1661,"no good news"
"4505",1661,"none ."
"4506",1661,"no bad"
"4507",1661,"no ."
"4508",1661,"thank god for that . but come in . you must be weary , for you have"
"4509",1661,"had a long day ."
"4510",1661,"this is my friend , dr . watson . he has been of most vital use to"
"4511",1661,"me in several of my cases , and a lucky chance has made it"
"4512",1661,"possible for me to bring him out and associate him with this"
"4513",1661,"investigation ."
"4514",1661,"i am delighted to see you , said she , pressing my hand warmly ."
"4515",1661,"you will , i am sure , forgive anything that may be wanting in our"
"4516",1661,"arrangements , when you consider the blow which has come so"
"4517",1661,"suddenly upon us ."
"4518",1661,"my dear madam , said i , i am an old campaigner , and if i were"
"4519",1661,"not i can very well see that no apology is needed . if i can be of"
"4520",1661,"any assistance , either to you or to my friend here , i shall be"
"4521",1661,"indeed happy ."
"4522",1661,"now , mister sherlock holmes , said the lady as we entered a"
"4523",1661,"welllit diningroom , upon the table of which a cold supper had"
"4524",1661,"been laid out , i should very much like to ask you one or two"
"4525",1661,"plain questions , to which i beg that you will give a plain"
"4526",1661,"answer ."
"4527",1661,"certainly , madam ."
"4528",1661,"do not trouble about my feelings . i am not hysterical , nor given"
"4529",1661,"to fainting . i simply wish to hear your real , real opinion ."
"4530",1661,"upon what point"
"4531",1661,"in your heart of hearts , do you think that neville is alive"
"4532",1661,"sherlock holmes seemed to be embarrassed by the question ."
"4533",1661,"frankly , now ! she repeated , standing upon the rug and looking"
"4534",1661,"keenly down at him as he leaned back in a basketchair ."
"4535",1661,"frankly , then , madam , i do not ."
"4536",1661,"you think that he is dead"
"4537",1661,"i do ."
"4538",1661,"murdered"
"4539",1661,"i dont say that . perhaps ."
"4540",1661,"and on what day did he meet his death"
"4541",1661,"on monday ."
"4542",1661,"then perhaps , mister holmes , you will be good enough to explain how"
"4543",1661,"it is that i have received a letter from him today ."
"4544",1661,"sherlock holmes sprang out of his chair as if he had been"
"4545",1661,"galvanised ."
"4546",1661,"what ! he roared ."
"4547",1661,"yes , today . she stood smiling , holding up a little slip of"
"4548",1661,"paper in the air ."
"4549",1661,"may i see it"
"4550",1661,"certainly ."
"4551",1661,"he snatched it from her in his eagerness , and smoothing it out"
"4552",1661,"upon the table he drew over the lamp and examined it intently . i"
"4553",1661,"had left my chair and was gazing at it over his shoulder . the"
"4554",1661,"envelope was a very coarse one and was stamped with the gravesend"
"4555",1661,"postmark and with the date of that very day , or rather of the day"
"4556",1661,"before , for it was considerably after midnight ."
"4557",1661,"coarse writing , murmured holmes . surely this is not your"
"4558",1661,"husbands writing , madam ."
"4559",1661,"no , but the enclosure is ."
"4560",1661,"i perceive also that whoever addressed the envelope had to go"
"4561",1661,"and inquire as to the address ."
"4562",1661,"how can you tell that"
"4563",1661,"the name , you see , is in perfectly black ink , which has dried"
"4564",1661,"itself . the rest is of the greyish colour , which shows that"
"4565",1661,"blottingpaper has been used . if it had been written straight"
"4566",1661,"off , and then blotted , none would be of a deep black shade . this"
"4567",1661,"man has written the name , and there has then been a pause before"
"4568",1661,"he wrote the address , which can only mean that he was not"
"4569",1661,"familiar with it . it is , of course , a trifle , but there is"
"4570",1661,"nothing so important as trifles . let us now see the letter . ha !"
"4571",1661,"there has been an enclosure here !"
"4572",1661,"yes , there was a ring . his signetring ."
"4573",1661,"and you are sure that this is your husbands hand"
"4574",1661,"one of his hands ."
"4575",1661,"one"
"4576",1661,"his hand when he wrote hurriedly . it is very unlike his usual"
"4577",1661,"writing , and yet i know it well ."
"4578",1661,"dearest do not be frightened . all will come well . there is a"
"4579",1661,"huge error which it may take some little time to rectify ."
"4580",1661,"wait in patience . neville . written in pencil upon the flyleaf"
"4581",1661,"of a book , octavo size , no watermark . hum ! posted today in"
"4582",1661,"gravesend by a man with a dirty thumb . ha ! and the flap has been"
"4583",1661,"gummed , if i am not very much in error , by a person who had been"
"4584",1661,"chewing tobacco . and you have no doubt that it is your husbands"
"4585",1661,"hand , madam"
"4586",1661,"none . neville wrote those words ."
"4587",1661,"and they were posted today at gravesend . well , mistress st . clair ,"
"4588",1661,"the clouds lighten , though i should not venture to say that the"
"4589",1661,"danger is over ."
"4590",1661,"but he must be alive , mister holmes ."
"4591",1661,"unless this is a clever forgery to put us on the wrong scent ."
"4592",1661,"the ring , after all , proves nothing . it may have been taken from"
"4593",1661,"him ."
"4594",1661,"no , no it is , it is his very own writing !"
"4595",1661,"very well . it may , however , have been written on monday and only"
"4596",1661,"posted today ."
"4597",1661,"that is possible ."
"4598",1661,"if so , much may have happened between ."
"4599",1661,"oh , you must not discourage me , mister holmes . i know that all is"
"4600",1661,"well with him . there is so keen a sympathy between us that i"
"4601",1661,"should know if evil came upon him . on the very day that i saw him"
"4602",1661,"last he cut himself in the bedroom , and yet i in the diningroom"
"4603",1661,"rushed upstairs instantly with the utmost certainty that"
"4604",1661,"something had happened . do you think that i would respond to such"
"4605",1661,"a trifle and yet be ignorant of his death"
"4606",1661,"i have seen too much not to know that the impression of a woman"
"4607",1661,"may be more valuable than the conclusion of an analytical"
"4608",1661,"reasoner . and in this letter you certainly have a very strong"
"4609",1661,"piece of evidence to corroborate your view . but if your husband"
"4610",1661,"is alive and able to write letters , why should he remain away"
"4611",1661,"from you"
"4612",1661,"i cannot imagine . it is unthinkable ."
"4613",1661,"and on monday he made no remarks before leaving you"
"4614",1661,"no ."
"4615",1661,"and you were surprised to see him in swandam lane"
"4616",1661,"very much so ."
"4617",1661,"was the window open"
"4618",1661,"yes ."
"4619",1661,"then he might have called to you"
"4620",1661,"he might ."
"4621",1661,"he only , as i understand , gave an inarticulate cry"
"4622",1661,"yes ."
"4623",1661,"a call for help , you thought"
"4624",1661,"yes . he waved his hands ."
"4625",1661,"but it might have been a cry of surprise . astonishment at the"
"4626",1661,"unexpected sight of you might cause him to throw up his hands"
"4627",1661,"it is possible ."
"4628",1661,"and you thought he was pulled back"
"4629",1661,"he disappeared so suddenly ."
"4630",1661,"he might have leaped back . you did not see anyone else in the"
"4631",1661,"room"
"4632",1661,"no , but this horrible man confessed to having been there , and"
"4633",1661,"the lascar was at the foot of the stairs ."
"4634",1661,"quite so . your husband , as far as you could see , had his"
"4635",1661,"ordinary clothes on"
"4636",1661,"but without his collar or tie . i distinctly saw his bare"
"4637",1661,"throat ."
"4638",1661,"had he ever spoken of swandam lane"
"4639",1661,"never ."
"4640",1661,"had he ever showed any signs of having taken opium"
"4641",1661,"never ."
"4642",1661,"thank you , mistress st . clair . those are the principal points about"
"4643",1661,"which i wished to be absolutely clear . we shall now have a little"
"4644",1661,"supper and then retire , for we may have a very busy day"
"4645",1661,"tomorrow ."
"4646",1661,"a large and comfortable doublebedded room had been placed at our"
"4647",1661,"disposal , and i was quickly between the sheets , for i was weary"
"4648",1661,"after my night of adventure . sherlock holmes was a man , however ,"
"4649",1661,"who , when he had an unsolved problem upon his mind , would go for"
"4650",1661,"days , and even for a week , without rest , turning it over ,"
"4651",1661,"rearranging his facts , looking at it from every point of view"
"4652",1661,"until he had either fathomed it or convinced himself that his"
"4653",1661,"data were insufficient . it was soon evident to me that he was now"
"4654",1661,"preparing for an allnight sitting . he took off his coat and"
"4655",1661,"waistcoat , put on a large blue dressinggown , and then wandered"
"4656",1661,"about the room collecting pillows from his bed and cushions from"
"4657",1661,"the sofa and armchairs . with these he constructed a sort of"
"4658",1661,"eastern divan , upon which he perched himself crosslegged , with"
"4659",1661,"an ounce of shag tobacco and a box of matches laid out in front"
"4660",1661,"of him . in the dim light of the lamp i saw him sitting there , an"
"4661",1661,"old briar pipe between his lips , his eyes fixed vacantly upon the"
"4662",1661,"corner of the ceiling , the blue smoke curling up from him ,"
"4663",1661,"silent , motionless , with the light shining upon his strongset"
"4664",1661,"aquiline features . so he sat as i dropped off to sleep , and so he"
"4665",1661,"sat when a sudden ejaculation caused me to wake up , and i found"
"4666",1661,"the summer sun shining into the apartment . the pipe was still"
"4667",1661,"between his lips , the smoke still curled upward , and the room was"
"4668",1661,"full of a dense tobacco haze , but nothing remained of the heap of"
"4669",1661,"shag which i had seen upon the previous night ."
"4670",1661,"awake , watson he asked ."
"4671",1661,"yes ."
"4672",1661,"game for a morning drive"
"4673",1661,"certainly ."
"4674",1661,"then dress . no one is stirring yet , but i know where the"
"4675",1661,"stableboy sleeps , and we shall soon have the trap out . he"
"4676",1661,"chuckled to himself as he spoke , his eyes twinkled , and he seemed"
"4677",1661,"a different man to the sombre thinker of the previous night ."
"4678",1661,"as i dressed i glanced at my watch . it was no wonder that no one"
"4679",1661,"was stirring . it was twentyfive minutes past four . i had hardly"
"4680",1661,"finished when holmes returned with the news that the boy was"
"4681",1661,"putting in the horse ."
"4682",1661,"i want to test a little theory of mine , said he , pulling on his"
"4683",1661,"boots . i think , watson , that you are now standing in the"
"4684",1661,"presence of one of the most absolute fools in europe . i deserve"
"4685",1661,"to be kicked from here to charing cross . but i think i have the"
"4686",1661,"key of the affair now ."
"4687",1661,"and where is it i asked , smiling ."
"4688",1661,"in the bathroom , he answered . oh , yes , i am not joking , he"
"4689",1661,"continued , seeing my look of incredulity . i have just been"
"4690",1661,"there , and i have taken it out , and i have got it in this"
"4691",1661,"gladstone bag . come on , my boy , and we shall see whether it will"
"4692",1661,"not fit the lock ."
"4693",1661,"we made our way downstairs as quietly as possible , and out into"
"4694",1661,"the bright morning sunshine . in the road stood our horse and"
"4695",1661,"trap , with the halfclad stableboy waiting at the head . we both"
"4696",1661,"sprang in , and away we dashed down the london road . a few country"
"4697",1661,"carts were stirring , bearing in vegetables to the metropolis , but"
"4698",1661,"the lines of villas on either side were as silent and lifeless as"
"4699",1661,"some city in a dream ."
"4700",1661,"it has been in some points a singular case , said holmes ,"
"4701",1661,"flicking the horse on into a gallop . i confess that i have been"
"4702",1661,"as blind as a mole , but it is better to learn wisdom late than"
"4703",1661,"never to learn it at all ."
"4704",1661,"in town the earliest risers were just beginning to look sleepily"
"4705",1661,"from their windows as we drove through the streets of the surrey"
"4706",1661,"side . passing down the waterloo bridge road we crossed over the"
"4707",1661,"river , and dashing up wellington street wheeled sharply to the"
"4708",1661,"right and found ourselves in bow street . sherlock holmes was well"
"4709",1661,"known to the force , and the two constables at the door saluted"
"4710",1661,"him . one of them held the horses head while the other led us in ."
"4711",1661,"who is on duty asked holmes ."
"4712",1661,"inspector bradstreet , sir ."
"4713",1661,"ah , bradstreet , how are you a tall , stout official had come"
"4714",1661,"down the stoneflagged passage , in a peaked cap and frogged"
"4715",1661,"jacket . i wish to have a quiet word with you , bradstreet ."
"4716",1661,"certainly , mister holmes . step into my room here . it was a small ,"
"4717",1661,"officelike room , with a huge ledger upon the table , and a"
"4718",1661,"telephone projecting from the wall . the inspector sat down at his"
"4719",1661,"desk ."
"4720",1661,"what can i do for you , mister holmes"
"4721",1661,"i called about that beggarman , boone the one who was charged"
"4722",1661,"with being concerned in the disappearance of mister neville st ."
"4723",1661,"clair , of lee ."
"4724",1661,"yes . he was brought up and remanded for further inquiries ."
"4725",1661,"so i heard . you have him here"
"4726",1661,"in the cells ."
"4727",1661,"is he quiet"
"4728",1661,"oh , he gives no trouble . but he is a dirty scoundrel ."
"4729",1661,"dirty"
"4730",1661,"yes , it is all we can do to make him wash his hands , and his"
"4731",1661,"face is as black as a tinkers . well , when once his case has been"
"4732",1661,"settled , he will have a regular prison bath and i think , if you"
"4733",1661,"saw him , you would agree with me that he needed it ."
"4734",1661,"i should like to see him very much ."
"4735",1661,"would you that is easily done . come this way . you can leave"
"4736",1661,"your bag ."
"4737",1661,"no , i think that ill take it ."
"4738",1661,"very good . come this way , if you please . he led us down a"
"4739",1661,"passage , opened a barred door , passed down a winding stair , and"
"4740",1661,"brought us to a whitewashed corridor with a line of doors on each"
"4741",1661,"side ."
"4742",1661,"the third on the right is his , said the inspector . here it"
"4743",1661,"is ! he quietly shot back a panel in the upper part of the door"
"4744",1661,"and glanced through ."
"4745",1661,"he is asleep , said he . you can see him very well ."
"4746",1661,"we both put our eyes to the grating . the prisoner lay with his"
"4747",1661,"face towards us , in a very deep sleep , breathing slowly and"
"4748",1661,"heavily . he was a middlesized man , coarsely clad as became his"
"4749",1661,"calling , with a coloured shirt protruding through the rent in his"
"4750",1661,"tattered coat . he was , as the inspector had said , extremely"
"4751",1661,"dirty , but the grime which covered his face could not conceal its"
"4752",1661,"repulsive ugliness . a broad wheal from an old scar ran right"
"4753",1661,"across it from eye to chin , and by its contraction had turned up"
"4754",1661,"one side of the upper lip , so that three teeth were exposed in a"
"4755",1661,"perpetual snarl . a shock of very bright red hair grew low over"
"4756",1661,"his eyes and forehead ."
"4757",1661,"hes a beauty , isnt he said the inspector ."
"4758",1661,"he certainly needs a wash , remarked holmes . i had an idea that"
"4759",1661,"he might , and i took the liberty of bringing the tools with me ."
"4760",1661,"he opened the gladstone bag as he spoke , and took out , to my"
"4761",1661,"astonishment , a very large bathsponge ."
"4762",1661,"he ! he ! you are a funny one , chuckled the inspector ."
"4763",1661,"now , if you will have the great goodness to open that door very"
"4764",1661,"quietly , we will soon make him cut a much more respectable"
"4765",1661,"figure ."
"4766",1661,"well , i dont know why not , said the inspector . he doesnt"
"4767",1661,"look a credit to the bow street cells , does he he slipped his"
"4768",1661,"key into the lock , and we all very quietly entered the cell . the"
"4769",1661,"sleeper half turned , and then settled down once more into a deep"
"4770",1661,"slumber . holmes stooped to the waterjug , moistened his sponge ,"
"4771",1661,"and then rubbed it twice vigorously across and down the"
"4772",1661,"prisoners face ."
"4773",1661,"let me introduce you , he shouted , to mister neville st . clair , of"
"4774",1661,"lee , in the county of kent ."
"4775",1661,"never in my life have i seen such a sight . the mans face peeled"
"4776",1661,"off under the sponge like the bark from a tree . gone was the"
"4777",1661,"coarse brown tint ! gone , too , was the horrid scar which had"
"4778",1661,"seamed it across , and the twisted lip which had given the"
"4779",1661,"repulsive sneer to the face ! a twitch brought away the tangled"
"4780",1661,"red hair , and there , sitting up in his bed , was a pale ,"
"4781",1661,"sadfaced , refinedlooking man , blackhaired and smoothskinned ,"
"4782",1661,"rubbing his eyes and staring about him with sleepy bewilderment ."
"4783",1661,"then suddenly realising the exposure , he broke into a scream and"
"4784",1661,"threw himself down with his face to the pillow ."
"4785",1661,"great heavens ! cried the inspector , it is , indeed , the missing"
"4786",1661,"man . i know him from the photograph ."
"4787",1661,"the prisoner turned with the reckless air of a man who abandons"
"4788",1661,"himself to his destiny . be it so , said he . and pray what am i"
"4789",1661,"charged with"
"4790",1661,"with making away with mister neville st . oh , come , you cant be"
"4791",1661,"charged with that unless they make a case of attempted suicide of"
"4792",1661,"it , said the inspector with a grin . well , i have been"
"4793",1661,"twentyseven years in the force , but this really takes the cake ."
"4794",1661,"if i am mister neville st . clair , then it is obvious that no crime"
"4795",1661,"has been committed , and that , therefore , i am illegally"
"4796",1661,"detained ."
"4797",1661,"no crime , but a very great error has been committed , said"
"4798",1661,"holmes . you would have done better to have trusted your wife ."
"4799",1661,"it was not the wife it was the children , groaned the prisoner ."
"4800",1661,"god help me , i would not have them ashamed of their father . my"
"4801",1661,"god ! what an exposure ! what can i do"
"4802",1661,"sherlock holmes sat down beside him on the couch and patted him"
"4803",1661,"kindly on the shoulder ."
"4804",1661,"if you leave it to a court of law to clear the matter up , said"
"4805",1661,"he , of course you can hardly avoid publicity . on the other hand ,"
"4806",1661,"if you convince the police authorities that there is no possible"
"4807",1661,"case against you , i do not know that there is any reason that the"
"4808",1661,"details should find their way into the papers . inspector"
"4809",1661,"bradstreet would , i am sure , make notes upon anything which you"
"4810",1661,"might tell us and submit it to the proper authorities . the case"
"4811",1661,"would then never go into court at all ."
"4812",1661,"god bless you ! cried the prisoner passionately . i would have"
"4813",1661,"endured imprisonment , ay , even execution , rather than have left"
"4814",1661,"my miserable secret as a family blot to my children ."
"4815",1661,"you are the first who have ever heard my story . my father was a"
"4816",1661,"schoolmaster in chesterfield , where i received an excellent"
"4817",1661,"education . i travelled in my youth , took to the stage , and"
"4818",1661,"finally became a reporter on an evening paper in london . one day"
"4819",1661,"my editor wished to have a series of articles upon begging in the"
"4820",1661,"metropolis , and i volunteered to supply them . there was the point"
"4821",1661,"from which all my adventures started . it was only by trying"
"4822",1661,"begging as an amateur that i could get the facts upon which to"
"4823",1661,"base my articles . when an actor i had , of course , learned all the"
"4824",1661,"secrets of making up , and had been famous in the greenroom for"
"4825",1661,"my skill . i took advantage now of my attainments . i painted my"
"4826",1661,"face , and to make myself as pitiable as possible i made a good"
"4827",1661,"scar and fixed one side of my lip in a twist by the aid of a"
"4828",1661,"small slip of fleshcoloured plaster . then with a red head of"
"4829",1661,"hair , and an appropriate dress , i took my station in the business"
"4830",1661,"part of the city , ostensibly as a matchseller but really as a"
"4831",1661,"beggar . for seven hours i plied my trade , and when i returned"
"4832",1661,"home in the evening i found to my surprise that i had received no"
"4833",1661,"less than s . d ."
"4834",1661,"i wrote my articles and thought little more of the matter until ,"
"4835",1661,"some time later , i backed a bill for a friend and had a writ"
"4836",1661,"served upon me for pounds . i was at my wits end where to get"
"4837",1661,"the money , but a sudden idea came to me . i begged a fortnights"
"4838",1661,"grace from the creditor , asked for a holiday from my employers ,"
"4839",1661,"and spent the time in begging in the city under my disguise . in"
"4840",1661,"ten days i had the money and had paid the debt ."
"4841",1661,"well , you can imagine how hard it was to settle down to arduous"
"4842",1661,"work at pounds a week when i knew that i could earn as much in"
"4843",1661,"a day by smearing my face with a little paint , laying my cap on"
"4844",1661,"the ground , and sitting still . it was a long fight between my"
"4845",1661,"pride and the money , but the dollars won at last , and i threw up"
"4846",1661,"reporting and sat day after day in the corner which i had first"
"4847",1661,"chosen , inspiring pity by my ghastly face and filling my pockets"
"4848",1661,"with coppers . only one man knew my secret . he was the keeper of a"
"4849",1661,"low den in which i used to lodge in swandam lane , where i could"
"4850",1661,"every morning emerge as a squalid beggar and in the evenings"
"4851",1661,"transform myself into a welldressed man about town . this fellow ,"
"4852",1661,"a lascar , was well paid by me for his rooms , so that i knew that"
"4853",1661,"my secret was safe in his possession ."
"4854",1661,"well , very soon i found that i was saving considerable sums of"
"4855",1661,"money . i do not mean that any beggar in the streets of london"
"4856",1661,"could earn pounds a year which is less than my average"
"4857",1661,"takings but i had exceptional advantages in my power of making"
"4858",1661,"up , and also in a facility of repartee , which improved by"
"4859",1661,"practice and made me quite a recognised character in the city ."
"4860",1661,"all day a stream of pennies , varied by silver , poured in upon me ,"
"4861",1661,"and it was a very bad day in which i failed to take pounds ."
"4862",1661,"as i grew richer i grew more ambitious , took a house in the"
"4863",1661,"country , and eventually married , without anyone having a"
"4864",1661,"suspicion as to my real occupation . my dear wife knew that i had"
"4865",1661,"business in the city . she little knew what ."
"4866",1661,"last monday i had finished for the day and was dressing in my"
"4867",1661,"room above the opium den when i looked out of my window and saw ,"
"4868",1661,"to my horror and astonishment , that my wife was standing in the"
"4869",1661,"street , with her eyes fixed full upon me . i gave a cry of"
"4870",1661,"surprise , threw up my arms to cover my face , and , rushing to my"
"4871",1661,"confidant , the lascar , entreated him to prevent anyone from"
"4872",1661,"coming up to me . i heard her voice downstairs , but i knew that"
